secret,question,ig,label
flask,Guesser said: What is the object that you are thinking of?,0.001136404671768787,Open
flask,Guesser said: How does the object's material contribute to its overall durability and resistance to corrosion?,0.00030506783207684407,Open
flask,Guesser said: What is the object that you are thinking of?,0.001136404671768787,Open
floor,Guesser said: What is the general size of the object you are thinking of?,0.00019986198313404202,Open
floor,Guesser said: What is the typical environment or location where the object can be found?,0.007181106568520335,Open
floor,Guesser said: What is the primary function of the object?,0.0013320564311740668,Open
floor,Guesser said: What is the material that the object is typically made of?,0.011850254455421094,Open
floor,Guesser said: I'm going to take a guess that the object you are thinking of is a floor.?,0.007656594399790606,Open
flowerpot,Guesser said: What is the general shape of the object?,0.0024044115342931605,Open
flowerpot,Guesser said: What is the object used for?,0.03717871886753343,Open
flowerpot,Guesser said: What size is the object?,0.0005850671670906138,Open
flowerpot,Guesser said: How does the object relate to the plants it holds?,0.0017682389305981872,Open
flowerpot,Guesser said: What material is the object made of?,0.003231957793929041,Open
flowerpot,Guesser said: I'm going to guess that the object is a flower pot.?,0.007656594399790606,Open
flute,Guesser said: What is the general size of the object?,0.00010561710000800417,Open
flute,Guesser said: What is the primary function of the object?,0.010248762268005862,Open
flute,Guesser said: What is the material the object is made of?,0.014253774608111058,Open
flute,Guesser said: Is the object a trumpet?,0.0028133764601534494,Closed
flute,Guesser said: What is the shape of the object?,0.0026779278069639645,Open
flute,Guesser said: Is the object a trombone?,0.0028133764601534494,Closed
flute,Guesser said: How is the music produced by the object?,0.0036078079865227153,Open
flute,Guesser said: What is the object's surface texture?,0.000745460759091543,Open
flute,Guesser said: Is the object a flute?,0.007656594399790606,Closed
flyswatter,Guesser said: What does the object look like?,0.004205842409678695,Open
flyswatter,Guesser said: What is the object used for?,0.0005909595621957919,Open
flyswatter,Guesser said: What material is the object made of?,0.01979796752751284,Open
flyswatter,Guesser said: How is the object typically held?,0.0008717144305236957,Open
flyswatter,"Guesser said: I'm going to take a guess, the object is a fly swatter.?",0.007656594399790606,Open
flytrap,Guesser said: What is the general shape of the object?,0.003228633535886871,Open
flytrap,Guesser said: How is the object typically used?,0.0033078279227982677,Open
flytrap,Guesser said: What is the size of the object?,0.0069990100753365425,Open
flytrap,Guesser said: How does the object capture and digest the insects?,0.012548214804052549,Open
flytrap,Guesser said: What material is the object made of?,0.006295944550998911,Open
flytrap,Guesser said: What is the object's purpose in its ecosystem?,0.003878202790883023,Open
flytrap,Guesser said: I think the object is a Venus flytrap.?,0.007656594399790606,Open
folder,Guesser said: What is the object used for?,0.00728836707113345,Open
folder,Guesser said: How does the object make people feel when they use it?,0.002752239253826616,Open
folder,Guesser said: What is the typical environment that the object is found in?,0.011740865761812103,Open
folder,Guesser said: How does the object change or affect the things that it is used to store and organize?,0.00859927554421347,Open
folder,Guesser said: What is the typical shape of the object?,0.002550580273030789,Open
folder,Guesser said: What is the relationship between the object and other objects in the environment where it is typically found?,0.003529633091265083,Open
folder,Guesser said: What is the size of the object?,0.008015685201776535,Open
folder,Guesser said: How does the object relate to other objects in the environment where it is typically found in terms of their functions?,0.0015596725975264292,Open
folder,Guesser said: What is the material the object is made of?,0.0038968172321993677,Open
folder,Guesser said: What is the color of the object?,0.005209682421664752,Open
folder,Guesser said: My guess is that the object is a file folder.?,0.007656594399790606,Open
footboard,Guesser said: What is the general shape of the object that you are thinking of?,0.0022453219195845975,Open
footboard,Guesser said: What is the purpose of the object that you are thinking of?,0.0017007112094677979,Open
footboard,Guesser said: What material is the object made of?,0.025262356761636795,Open
footboard,Guesser said: What is the object that you are thinking of?,0.0003269600580857457,Open
footboard,Guesser said: How does the object relate to other objects in its environment?,0.0002654628692226879,Open
footboard,Guesser said: What is the object that you are thinking of?,0.0003269600580857457,Open
footboard,Guesser said: How does the object change over time?,0.0019946357947446813,Open
footboard,Guesser said: What is the object that you are thinking of?,0.0001457264439288508,Open
footboard,Guesser said: How does the object interact with other objects in its environment?,7.002558362145805e-05,Open
footboard,Guesser said: What is the object that you are thinking of?,0.008228658969095193,Open
footboard,Guesser said: What is the size of the object that you are thinking of?,3.699176193450171e-05,Open
footboard,Guesser said: What is the object that you are thinking of?,0.0012435747329746505,Open
footboard,Guesser said: What is the texture of the object that you are thinking of?,0.0005531501744009404,Open
footboard,Guesser said: What is the object that you are thinking of?,0.0003269600580857457,Open
footboard,Guesser said: What is the color of the object that you are thinking of?,0.0008704486495005881,Open
footboard,Guesser said: What is the object that you are thinking of?,0.008228658969095193,Open
footboard,Guesser said: How does the object smell?,0.0072398164629241535,Open
footboard,Guesser said: What is the object that you are thinking of?,0.008228658969095193,Open
footboard,Guesser said: What is the weight of the object that you are thinking of?,0.00021697224309136232,Open
footboard,Guesser said: What is the object that you are thinking of?,0.0012435747329746505,Open
footboard,Guesser said: What is the temperature of the object that you are thinking of?,0.011038261710996977,Open
footboard,Guesser said: What is the object that you are thinking of?,0.0001457264439288508,Open
footboard,Guesser said: How does the object make someone feel?,0.0031550953421728423,Open
footboard,Guesser said: What is the object that you are thinking of?,0.0012435747329746505,Open
footboard,Guesser said: What is the sound of the object that you are thinking of?,0.006234368965555959,Open
footboard,Guesser said: What is the object that you are thinking of?,0.0012435747329746505,Open
footboard,Guesser said: What is the taste of the object that you are thinking of?,0.0008179634971092753,Open
footboard,Guesser said: What is the object that you are thinking of?,0.0012435747329746505,Open
footboard,Guesser said: How does the object function in relation to the person who is using it?,0.00024835728942562696,Open
footboard,Guesser said: What is the object that you are thinking of?,0.008228658969095193,Open
footboard,Guesser said: How does the object differ from similar objects?,0.00019044247102328882,Open
footboard,Guesser said: What is the object that you are thinking of?,0.0003269600580857457,Open
footboard,Guesser said: What is the object that you are thinking of?,0.0012435747329746505,Open
footboard,Guesser said: How does the object change when it is manufactured?,0.008160985064861848,Open
footboard,Guesser said: What is the object that you are thinking of?,0.0012435747329746505,Open
footboard,Guesser said: What is the object's relationship to other objects in the same category?,0.00022359279089911865,Open
footboard,Guesser said: What is the object that you are thinking of?,0.0012435747329746505,Open
footboard,Guesser said: What is the object's appearance when it is new?,0.0018303466287932224,Open
footboard,Guesser said: What is the object that you are thinking of?,0.0001457264439288508,Open
footboard,Guesser said: How does the object's appearance change over time?,5.296363719153874e-05,Open
footboard,Guesser said: What is the object that you are thinking of?,0.0001457264439288508,Open
footboard,Guesser said: What is the object's significance in a person's life?,3.699176193450171e-05,Open
footboard,Guesser said: What is the object that you are thinking of?,0.0003269600580857457,Open
footboard,Guesser said: How does the object impact a person's daily life?,0.00019067264213035173,Open
footboard,Guesser said: What is the object that you are thinking of?,0.0012435747329746505,Open
footboard,Guesser said: What is the object's role in a person's bedroom?,0.00012904030073102035,Open
footboard,Guesser said: What is the object that you are thinking of?,0.0012435747329746505,Open
footboard,Guesser said: What is the object's relationship to other objects in the same environment?,0.00013109490189222583,Open
footboard,Guesser said: What is the object that you are thinking of?,0.008228658969095193,Open
footboard,Guesser said: How does the object affect the ambiance of a room?,0.0022180525494768233,Open
footlocker,Guesser said: What is the general shape of the object?,0.00809680055632711,Open
footlocker,Guesser said: What is the object used for?,0.0016119382894750345,Open
footlocker,Guesser said: What material is the object made of?,0.03213568300188996,Open
footlocker,Guesser said: How does the object open?,0.0007397403633113697,Open
footlocker,Guesser said: What are some of the object's dimensions?,0.0026928822613676573,Open
footlocker,Guesser said: What are some of the object's common uses?,0.0016119382894750345,Open
footlocker,Guesser said: I am going to take a guess that the object is a trunk.?,0.007656594399790606,Open
footplate,Guesser said: What is the general shape of the object?,0.0046719686539447025,Open
footplate,Guesser said: What is the object used for?,0.0004905581440191042,Open
footplate,Guesser said: What is the material the object is made of?,0.03213568300188996,Open
footplate,Guesser said: Is the object commonly used by both men and women?,0.002192578947195045,Closed
footplate,Guesser said: What size is the object?,0.00010561710000800417,Open
footplate,Guesser said: How does the object protect the foot?,0.0005439182639399576,Open
footplate,Guesser said: What is unique about the object compared to other objects that serve a similar purpose?,0.0009249638293162832,Open
footplate,Guesser said: My guess is that the object is a metal stair landing plate. ?,5.296363719153874e-05,Open
footplate,uesser said: What is the object's relationship to the shoe?,0.0004412179075181655,Open
footplate,uesser said: My guess is that the object is a metal sole plate. ?,5.296363719153874e-05,Open
footplate,sser said: How does the object attach to the shoe?,0.00011000294166407798,Open
footplate,sser said: My guess is that the object is a horseshoe.?,0.0028133764601534494,Open
footplate,er said: What is the weight of the object?,0.0056140194173472935,Open
footplate,er said: My guess is that the object is a steel toe cap.?,0.0028133764601534494,Open
footplate,said: How does the object provide support to the foot?,0.00019271817714638928,Open
footplate,aid: My guess is that the object is an insole.?,0.0028133764601534494,Open
footplate,aid: What is the object's relationship to the heel of the foot?,0.000515008745967549,Open
footplate,: My guess is that the object is a shoe heel plate.?,0.0028133764601534494,Open
footplate,sser said: What is the object's color?,0.0003017838284335994,Open
footplate,r said: My guess is that the object is a steel shank.?,0.0028133764601534494,Open
footplate,said: How does the object interact with the ground?,0.005680858438537939,Open
footplate,id: What is the object's purpose in relation to the user's activity?,0.00016231706710811977,Open
footplate,guess is that the object is a cleat.?,0.0028133764601534494,Open
footplate,d: What is the object's relationship to the arch of the foot?,0.00016293067672989991,Open
footplate,id: My guess is that the object is a metal arch support.?,0.0028133764601534494,Open
footplate,said: What is the object's purpose in relation to the user's activity?,0.00016231706710811977,Open
footplate,My guess is that the object is a metal plate that is attached to the bottom of a shoe.?,0.0028133764601534494,Open
footplate,"d: What is the object made of, besides metal?",0.025262356761636795,Open
footplate,d: What is the object's purpose in relation to the user's activity?,0.00010147374122837505,Open
footplate,guess is that the object is a horseshoe.?,0.0028133764601534494,Open
footplate,ser said: What is unique about the object's material composition?,0.014253774608111058,Open
footplate,My guess is that the object is a metal sole plate.?,0.0028133764601534494,Open
footplate,ser said: How does the object relate to other objects that serve a similar purpose?,0.007057285852056339,Open
footplate,uess is that the object is a shoe.?,0.0028133764601534494,Closed
footplate,d: What is the object's relationship to the ball of the foot?,0.0006638105251184356,Open
footplate,What is the object's relationship to the toes of the foot?,0.00685257089849145,Open
footplate,er said: What is the object's size compared to other objects that serve a similar purpose?,0.001944397541837617,Open
footplate,uess is that the object is a cleat.?,0.0028133764601534494,Closed
footplate,is the object's relationship to the ankle of the foot?,0.002192578947195045,Open
footplate,guess is that the object is a shoe.?,0.0028133764601534494,Closed
footplate,ser said: What is the object's texture?,0.010817823583490593,Open
footplate,s is that the object is a steel toe cap.?,0.0028133764601534494,Closed
footplate,id: What is the object's relationship to the user's movement?,7.03788569040853e-05,Open
footplate,ser said: What is the object's shape when viewed from the side?,0.0016621711196584954,Open
footplate,s is that the object is a shoe heel plate.?,0.0028133764601534494,Closed
footplate,ser said: What is the object's relationship to the user's environment?,0.0005024649294966821,Open
footplate,is the object's relationship to the user's clothing?,0.002192578947195045,Open
footplate,guess is that the object is a shoe.?,0.0028133764601534494,Closed
footplate,ser said: What is the object's composition besides metal?,0.01271526421150071,Open
footplate,said: What is the object's relationship to the user's foot besides protecting it?,0.00013288089093066446,Open
footrest,Guesser said: What is the general shape of the object?,0.0004198633643319738,Open
footrest,Guesser said: What is the purpose or function of the object?,0.009768574413545394,Open
footrest,Guesser said: What material is the object made of?,0.012342104524666553,Open
footrest,Guesser said: How is the object typically used or interacted with?,0.0003709636587778675,Open
footrest,Guesser said: What are the object's dimensions?,3.699176193450171e-05,Open
footrest,Guesser said: How does the object relate to other objects in its typical environment?,0.0007726594021129074,Open
footrest,Guesser said: What are the object's notable features?,0.0008319608096520881,Open
footrest,Guesser said: I'm going to take a guess that the object is a footstool.?,0.007656594399790606,Open
footstool,Guesser said: What is the general shape of the object?,0.0025736520564159093,Open
footstool,Guesser said: What is the object's typical use?,0.00033417048324935195,Open
footstool,Guesser said: What material is the object made of?,0.012342104524666553,Open
footstool,Guesser said: How does the object relate to other objects in a typical room?,0.0007726594021129074,Open
footstool,Guesser said: What are the object's dimensions?,0.00010561710000800417,Open
footstool,Guesser said: I'm going to take a guess that the object is a coffee table.?,0.0028133764601534494,Open
footstool,Guesser said: How does the object make a person feel when they use it?,0.006234368965555959,Open
footstool,Guesser said: What is the object's typical location in a room?,0.003053194499749168,Open
footstool,Guesser said: I'm going to take a guess that the object is an ottoman. ?,5.296363719153874e-05,Open
forceps,Guesser said: What is the general shape of the object?,0.003917768528847176,Open
forceps,Guesser said: What is the primary function of the object?,0.0004189611132972004,Open
forceps,Guesser said: What is the size of the object?,0.0026928822613676573,Open
forceps,Guesser said: How is the object typically used?,0.0008865461171758682,Open
forceps,Guesser said: What material is the object made of?,0.03213568300188996,Open
forceps,Guesser said: What are some common places where the object can be found?,0.010258744183616386,Open
forceps,Guesser said: I think the object is a pair of surgical forceps.?,0.007656594399790606,Open
fork,Guesser said: What is the general shape of the object?,0.006086739107846739,Open
fork,Guesser said: What is the object used for?,0.003821681792082643,Open
fork,Guesser said: What is the material the object is made of?,0.03213568300188996,Open
fork,Guesser said: How does the object relate to other objects that are used for eating?,0.00022216137954700343,Open
fork,Guesser said: What does the object look like?,0.003917768528847176,Open
fork,Guesser said: I think the object is a fork. ?,5.296363719153874e-05,Open
futon,Guesser said: What is the general shape of the object?,0.0025736520564159093,Open
futon,Guesser said: What is the object's primary function?,7.03788569040853e-05,Open
futon,Guesser said: What material is the object made of?,0.0012294153038752142,Open
futon,Guesser said: How does the object relate to other objects in the room?,0.007220726954479062,Open
futon,Guesser said: What is the size of the object?,0.0026928822613676573,Open
futon,Guesser said: I'm going to take a guess that the object is a bed.?,0.0028133764601534494,Open
futon,Guesser said: What distinguishes the object from other objects that have a similar primary function?,0.000804367342709611,Open
futon,Guesser said: I'm going to take a guess that the object is a sofa bed.?,0.007656594399790606,Open
gargoyle,Guesser said: What is the general shape of the object?,0.008372682479112825,Open
gargoyle,Guesser said: What is the purpose of the statue?,0.0009064048490756704,Open
gargoyle,Guesser said: What material is the object made of?,0.01743028803657154,Open
gargoyle,Guesser said: How is the statue used in the building?,0.00349100427833271,Open
gargoyle,Guesser said: What is the size of the object?,5.583110738882624e-05,Open
gargoyle,Guesser said: What is the significance of the object in the building's architecture?,6.859662098435138e-05,Open
gargoyle,"Guesser said: What is the object's appearance, such as its color, texture, or any distinctive features?",0.0007439659633980966,Open
gargoyle,Guesser said: How is the object typically used in conjunction with other objects in the building?,0.0013225853896550177,Open
gargoyle,Guesser said: What is the typical color of the object?,8.128304134302766e-05,Open
gargoyle,Guesser said: I'm going to take a guess that the object is a gargoyle.?,0.007656594399790606,Open
garter,Guesser said: What does the object look like?,0.0008892368102451087,Open
garter,Guesser said: What is the object used for?,0.0015299204762193597,Open
garter,Guesser said: What is the object made of?,0.0027531916277396817,Open
garter,Guesser said: I think the object is a garter.?,0.007656594399790606,Open
gauze,Guesser said: What is the general shape of the object?,0.0021786097890910128,Open
gauze,Guesser said: What is the purpose of the object?,0.002319740327580533,Open
gauze,Guesser said: What is the material the object is made of?,0.0036929871045465745,Open
gauze,Guesser said: How is the object applied to the wound?,0.0035248276291994785,Open
gauze,Guesser said: I think the object is a bandage.?,0.007656594399790606,Open
gavel,Guesser said: What is the general shape of the object?,0.0004202833008690732,Open
gavel,Guesser said: What is the object used for?,0.00020036976572157528,Open
gavel,Guesser said: What is the texture of the object's surface?,0.009722943657251903,Open
gavel,Guesser said: How is the object typically used in relation to other objects?,0.00010190055103720397,Open
gavel,Guesser said: What is the typical size of the object?,5.583110738882624e-05,Open
gavel,Guesser said: How does the object relate to people's work or daily activities?,0.00012958698767917554,Open
gavel,Guesser said: What is the composition of the object?,0.011850254455421094,Open
gavel,Guesser said: I'm going to take a guess that the object is a gavel. ?,5.296363719153874e-05,Open
glasses,Guesser said: What is the general shape of the object?,0.0021972706433430744,Open
glasses,Guesser said: What is the object used for?,0.002826395615155519,Open
glasses,Guesser said: What is the material the object is made of?,0.01979796752751284,Open
glasses,Guesser said: My guess is that the object is glasses.?,0.007656594399790606,Open
goalpost,Guesser said: What is the general shape of the object?,0.0005486157247318602,Open
goalpost,Guesser said: How is the object used?,0.004771886550919646,Open
goalpost,Guesser said: What material is the object made of?,0.03213568300188996,Open
goalpost,Guesser said: What sport is the object used in?,0.0034600416548400403,Open
goalpost,Guesser said: What is the size of the object?,0.00010561710000800417,Open
goalpost,Guesser said: How does the object function in the sport of American football?,0.0005333772772431189,Open
goalpost,Guesser said: What is the color of the object?,0.0006282411331497428,Open
goalpost,Guesser said: How is the object set up on the field?,0.006453769685041522,Open
goalpost,Guesser said: I'm going to take a guess that the object is goalposts. ?,5.296363719153874e-05,Open
goblet,Guesser said: What is the size of the object you are thinking of?,0.00010561710000800417,Open
goblet,Guesser said: What is the primary function of the object you are thinking of?,0.00041654984484296165,Open
goblet,Guesser said: What material is the object made of?,0.011589737765348218,Open
goblet,Guesser said: How is the object typically used?,0.0012120304995555387,Open
goblet,Guesser said: My guess is that the object is a cup.?,0.007656594399790606,Open
goggles,Guesser said: What is the general shape of the object you are thinking of?,0.0010746917522830302,Open
goggles,Guesser said: How does the object relate to the people who use it?,0.0020472808830511724,Open
goggles,Guesser said: What is the object made of?,0.01979796752751284,Open
goggles,Guesser said: I'm going to take a guess that the object is a contact lens. ?,5.296363719153874e-05,Open
goggles,uesser said: How does the object stay in place when it is being worn?,0.00040723327278513466,Open
goggles,uesser said: What is the size of the object?,0.0007976455653349035,Open
goggles,esser said: I'm going to take a guess that the object is a pair of goggles. ?,5.296363719153874e-05,Open
gondola,Guesser said: What is the object's typical environment or location where it is usually found?,0.030362978799647777,Open
gondola,Guesser said: What is the object's size?,0.00019387593482633747,Open
gondola,Guesser said: How is the object used by humans?,0.010032302380391656,Open
gondola,Guesser said: What is the object made of?,0.025262356761636795,Open
gondola,Guesser said: I'm going to take a guess that the object is a boat.?,0.002192578947195045,Open
gondola,Guesser said: What is the type of boat?,0.01603056421923199,Open
gondola,Guesser said: What is the object's purpose or function beyond just being used for transportation?,3.699176193450171e-05,Open
gondola,Guesser said: What type of boat is often associated with romantic excursions?,0.000482491662491924,Open
gondola,Guesser said: I'm going to take a guess that the object is a gondola. ?,5.296363719153874e-05,Open
gown,Guesser said: What is the general size of the object?,0.0006898176690732782,Open
gown,Guesser said: What is the primary function of the object?,0.00015260499251468218,Open
gown,Guesser said: What is the object made of?,0.006726697131334447,Open
gown,Guesser said: How is the object typically used?,0.0014462840550493183,Open
gown,Guesser said: What is the object's shape when it is not folded?,0.0010847008413747972,Open
gown,Guesser said: How does the object make you feel when you wear it?,0.0013184681147464516,Open
gown,Guesser said: What kind of fabric is the object made of?,0.004006556944265327,Open
gown,Guesser said: Is the object a type of clothing?,0.002192578947195045,Closed
gown,Guesser said: How does the object relate to the person wearing it?,0.0008846678608058767,Open
gown,Guesser said: What is the object's color?,0.012937128384038488,Open
gown,Guesser said: I'm going to take a guess that the object is a scarf.?,0.0028133764601534494,Open
gown,Guesser said: How does the object make the wearer feel when they wear it?,0.0013237008139803663,Open
gown,Guesser said: What is the object's style?,0.006143875741678073,Open
gown,Guesser said: What are some common occasions when the object is worn?,0.0006190448216827349,Open
gown,Guesser said: What is the object's texture?,0.0005968097412143436,Open
gown,Guesser said: I'm going to take a guess that the object is a tie.?,0.0028133764601534494,Open
gown,Guesser said: What are some common places where the object is found?,0.0005406108310985758,Open
gown,Guesser said: How does the object relate to other objects?,0.0004153234920707405,Open
gown,Guesser said: What is the object's purpose in relation to other objects?,0.0014677510896277113,Open
gown,Guesser said: I'm going to take a guess that the object is a dress shirt.?,0.0028133764601534494,Open
gown,Guesser said: What are some common features of the object?,0.006506488938995858,Open
gown,Guesser said: What is the object's significance in terms of social status?,0.004154214720923477,Open
gown,Guesser said: I'm going to take a guess that the object is a suit jacket.?,0.0028133764601534494,Open
gown,Guesser said: What are some common accessories that are worn with the object?,0.004289697471506315,Open
gown,Guesser said: I'm going to take a guess that the object is a kilt.?,0.0028133764601534494,Open
gown,Guesser said: What is the object's cultural significance?,0.0008992479062825964,Open
gown,Guesser said: I'm going to take a guess that the object is a tuxedo.?,0.0028133764601534494,Open
gown,Guesser said: What is the object's historical significance?,0.0014200130577108894,Open
gown,Guesser said: What is the object's weight?,0.00017935871370511336,Open
gown,Guesser said: What are some common activities that people do while wearing the object?,0.0005008348954547159,Open
gown,Guesser said: What is the object's pattern?,0.00980334820974349,Open
gown,Guesser said: I'm going to take a guess that the object is a kimono.?,0.0028133764601534494,Open
gown,Guesser said: What is the object's length?,0.00016403434629452818,Open
gown,Guesser said: I'm going to take a guess that the object is a wedding dress.?,0.007656594399790606,Open
grater,Guesser said: What does the object look like?,0.000852007853811898,Open
grater,Guesser said: What is the primary function of the object?,3.699176193450171e-05,Open
grater,Guesser said: What material is the object made of?,0.03213568300188996,Open
grater,Guesser said: How is the object typically held when it is being used?,0.008559459689543303,Open
grater,Guesser said: What is the size of the object?,0.0011020173436904201,Open
grater,Guesser said: I think the object is a cheese grater.?,0.007656594399790606,Open
grout,Guesser said: What is the general shape of the object?,0.008055019256072882,Open
grout,Guesser said: How is the object typically used?,0.0013626818673841967,Open
grout,Guesser said: What is the consistency of the object?,0.00018777334096142795,Open
grout,Guesser said: What is the purpose of the object in relation to its environment?,7.412766994718822e-05,Open
grout,Guesser said: What is the composition of the object?,0.0007267042184153638,Open
grout,Guesser said: How does the object interact with its environment?,7.412766994718822e-05,Open
grout,Guesser said: What is the color of the object?,0.0006282411331497428,Open
grout,Guesser said: What are the object's properties when it is exposed to air?,0.0004349396042790943,Open
grout,Guesser said: I think the object is grout. ?,5.296363719153874e-05,Open
guitar,Guesser said: What is the size of the object?,0.0007540276797577405,Open
guitar,Guesser said: How is the object used by people?,0.04074903919759265,Open
guitar,Guesser said: What is the shape of the object?,0.0039494099732699794,Open
guitar,Guesser said: How do people typically acquire the object?,0.00349100427833271,Open
guitar,Guesser said: What is the typical environment where the object is used?,0.00013354837052048651,Open
guitar,Guesser said: What material is the object primarily made of?,0.025262356761636795,Open
guitar,Guesser said: I think the object is a guitar. ?,5.296363719153874e-05,Open
gunnysack,Guesser said: What is the general size of the object you are thinking of?,0.00010561710000800417,Open
gunnysack,Guesser said: What is the primary function of the object?,0.0004639070972913828,Open
gunnysack,Guesser said: What material is the object made of?,0.00025468714105869594,Open
gunnysack,Guesser said: What kind of things does the object typically hold?,0.002449140673583372,Open
gunnysack,Guesser said: What is the object's shape?,7.03788569040853e-05,Open
gunnysack,Guesser said: I am going to take a guess that the object is a potato sack.?,0.007656594399790606,Open
gurney,Guesser said: What is the size of the object?,0.0007540276797577405,Open
gurney,Guesser said: What is the object used for?,0.0024006959056528387,Open
gurney,Guesser said: What material is the object primarily made of?,0.03213568300188996,Open
gurney,Guesser said: How many people can the object typically transport at one time?,0.00814916409308708,Open
gurney,Guesser said: What does the object look like?,0.008632073644434968,Open
gurney,Guesser said: Is the object a bike?,0.0028133764601534494,Closed
gurney,Guesser said: How is the object used in relation to the person being transported?,0.002794752754521568,Open
gurney,Guesser said: What is the typical location where the object is used?,0.013011280911225498,Open
gurney,Guesser said: What does the object look like in terms of shape and color?,0.000906729031431297,Open
gurney,Guesser said: How does the object move?,0.0061294966764045,Open
gurney,Guesser said: What is the color of the object?,0.0005712810385247735,Open
gurney,Guesser said: What is the primary mechanism by which the object moves?,0.00028718626937518366,Open
gurney,Guesser said: I think the object is a hospital bed.?,0.0028133764601534494,Open
gurney,Guesser said: How does the person being transported interact with the object?,0.0032502418696118696,Open
gurney,Guesser said: What is the shape of the object's cross-section?,0.0015573421312247149,Open
gurney,Guesser said: I think the object is a gurney. ?,5.296363719153874e-05,Open
hacksaw,Guesser said: What is the general shape of the object?,0.0008490275521886304,Open
hacksaw,Guesser said: What is the object typically used for?,0.014190693873555205,Open
hacksaw,Guesser said: What material is the object made of?,0.03213568300188996,Open
hacksaw,Guesser said: How is the object typically held when it is being used?,0.000913008551712835,Open
hacksaw,Guesser said: What are some common characteristics of the object?,0.002220585505199324,Open
hacksaw,Guesser said: How does the object cut things?,0.0008278363017133472,Open
hacksaw,Guesser said: What are some common locations where the object is used?,0.0008294329468832018,Open
hacksaw,Guesser said: I believe the object is a saw.?,0.007656594399790606,Open
hairbrush,Guesser said: What is the general shape of the object that you are thinking of?,0.0026928822613676573,Open
hairbrush,Guesser said: What is the object used for?,0.0004968431758243241,Open
hairbrush,Guesser said: What is the typical size of the object?,3.699176193450171e-05,Open
hairbrush,Guesser said: How does the object relate to the person using it?,0.0016959988905114187,Open
hairbrush,Guesser said: What is the texture of the object?,0.0036043470725886095,Open
hairbrush,Guesser said: I'm going to take a guess that the object you are thinking of is a comb.?,0.0028133764601534494,Open
hairbrush,Guesser said: What are some common places where the object can be found?,0.003129647569995342,Open
hairbrush,Guesser said: How does the object interact with the hair of the person using it?,0.000841853213906063,Open
hairbrush,Guesser said: I'm going to take a guess that the object you are thinking of is a hairbrush.?,0.007656594399790606,Open
hairnet,Guesser said: What is the general shape of the object?,0.0019180619994081383,Open
hairnet,Guesser said: How is the object used by people?,0.0007700359939555312,Open
hairnet,Guesser said: What is the object made of?,0.00688900865462827,Open
hairnet,Guesser said: I'm going to take a guess that the object is a hair tie.?,0.0028133764601534494,Open
hairnet,Guesser said: How does the object relate to other objects that are used for the same purpose?,0.00010595691850667777,Open
hairnet,Guesser said: What is the object's size relative to other objects used for the same purpose?,0.0021496612369311663,Open
hairnet,Guesser said: I'm going to take a guess that the object is a bobby pin.?,0.0028133764601534494,Open
hairnet,Guesser said: What is the most distinctive feature of the object?,0.0027352000645493035,Open
hairnet,Guesser said: I'm going to take a guess that the object is a hair band.?,0.0028133764601534494,Open
hairnet,Guesser said: How does the object's elasticity contribute to its function?,0.00012899716255532212,Open
hairnet,Guesser said: I'm going to take a guess that the object is a headband.?,0.0028133764601534494,Open
hairnet,Guesser said: What is the object's primary function in relation to the hair it holds in place?,0.00022080679080715981,Open
hairnet,Guesser said: I'm going to take a guess that the object is a sweatband.?,0.0028133764601534494,Open
hairnet,Guesser said: How does the object's size and elasticity work together to achieve its primary function?,0.0002902674982792064,Open
hairnet,Guesser said: I'm going to take a guess that the object is a hair elastic.?,0.0028133764601534494,Open
hairnet,Guesser said: What is the object's most common color?,0.03165709514960113,Open
hairnet,"Guesser said: I'm going to take a guess that the object is an elastic hair band, also known as a hair tie, but not the kind I previously guessed.?",0.0028133764601534494,Open
hairnet,Guesser said: How does the object interact with the hair it is holding in place?,0.00044010986955456133,Open
hairnet,Guesser said: I'm going to take a guess that the object is a scrunchie.?,0.0028133764601534494,Open
hairnet,Guesser said: What is the object's texture like?,0.002590542174910837,Open
hairnet,Guesser said: I'm going to take a guess that the object is a ponytail holder.?,0.0028133764601534494,Open
hairnet,Guesser said: How does the object compare to other objects used for the same purpose in terms of simplicity?,0.00039449271046976264,Open
hairnet,Guesser said: What is the object's composition in terms of layers or parts?,0.0014814623461134602,Open
hairnet,Guesser said: I'm going to take a guess that the object is a hair net.?,0.007656594399790606,Open
hairpiece,Guesser said: What is the general shape of the object?,0.00197359553194687,Open
hairpiece,Guesser said: How is the object used?,0.012024912145285782,Open
hairpiece,Guesser said: What is the object's size relative to the head?,0.0001537274564533675,Open
hairpiece,Guesser said: What is the object's primary function?,3.699176193450171e-05,Open
hairpiece,Guesser said: What part of the head does the object cover or enhance?,0.000862765031396151,Open
hairpiece,Guesser said: How does the object relate to other objects that are used on the head?,0.0012075901916510645,Open
hairpiece,Guesser said: What material is the object made of?,0.0012546078358681712,Open
hairpiece,Guesser said: I think the object is a wig.?,0.007656594399790606,Open
hairpin,Guesser said: What is the general shape of the object?,0.001068127265728691,Open
hairpin,Guesser said: What is the object used for?,0.0012581118403502956,Open
hairpin,Guesser said: What is the object made of?,0.014253774608111058,Open
hairpin,Guesser said: I'm going to take a guess that the object is a hairpin.?,0.007656594399790606,Open
handbag,Guesser said: What is the general shape of the object?,0.0025596092614357246,Open
